DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
15-Apr-20,EABL,East African Breweries Ltd,135,222.25,150,152.75,150,152.75,-2.75,1.80%,"435,100",-
15-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.03,1.15,1.03,1.14,-0.11,9.65%,"42,600",-
15-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
15-Apr-20,UNGA,Unga Group Ltd,26.1,37,26.4,26.4,26.4,26.4,-,-,-,-
16-Apr-20,BOC,BOC Kenya Plc,53,72,66,66,66,60,6,10.00%,"5,000",-
16-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,380,390,384.25,360,24.25,6.74%,700,-
16-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9.04,-0.04,0.44%,100,-
16-Apr-20,EABL,East African Breweries Ltd,135,222.25,148,150,148.25,150,-1.75,1.17%,"75,500",-
16-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.13,1.13,1.13,1.03,0.1,9.71%,"2,100",-
16-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
16-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,26.4,2.6,9.85%,300,-
17-Apr-20,BOC,BOC Kenya Plc,53,72,66,66,66,66,-,-,-,-
17-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,360,385,364.75,384.25,-19.5,5.07%,"16,400",-
17-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.08,9.08,9,0.08,0.89%,"1,300",-
17-Apr-20,EABL,East African Breweries Ltd,135,222.25,147.75,150,148,148.25,-0.25,0.17%,"443,400",-
17-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.02,1.13,1.03,1.13,-0.1,8.85%,"29,600",-
17-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
17-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-
20-Apr-20,BOC,BOC Kenya Plc,53,72,72,72,72,66,6,9.09%,600,-
20-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,365,365,365,364.75,0.25,0.07%,"4,800",-
20-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9.08,-0.08,0.88%,200,-
20-Apr-20,EABL,East African Breweries Ltd,135,222.25,146,148,147.75,148,-0.25,0.17%,"342,600",-
20-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.93,1.11,0.96,1.03,-0.07,6.80%,"64,100",-
20-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
20-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,200,-
21-Apr-20,BOC,BOC Kenya Plc,53,72,65,72,70.25,72,-1.75,2.43%,900,-
21-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,360,360,360,365,-5,1.37%,"10,100",-
21-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,200,-
21-Apr-20,EABL,East African Breweries Ltd,135,222.25,147.25,150,148.75,147.75,1,0.68%,"255,300",-
21-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.93,1.05,0.96,0.96,-,-,"54,900",-
21-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
21-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,100,-
22-Apr-20,BOC,BOC Kenya Plc,53,72,65,70,65.25,70.25,-5,7.12%,"2,000",-
22-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,350,360,351.25,360,-8.75,2.43%,"10,400",-
22-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,100,-
22-Apr-20,EABL,East African Breweries Ltd,135,222.25,148,150,148,148.75,-0.75,0.50%,"680,600",-
22-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.87,1,0.9,0.96,-0.06,6.25%,"86,800",-
22-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
22-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,"1,800",-
23-Apr-20,BOC,BOC Kenya Plc,53,72,65.25,65.25,65.25,65.25,-,-,-,-
23-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,350,355,350.75,351.25,-0.5,0.14%,"3,500",-
23-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,8.9,8.9,8.9,9,-0.1,1.11%,"1,300",-
23-Apr-20,EABL,East African Breweries Ltd,135,222.25,148.25,150,149,148,1,0.68%,"17,100",-
23-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.96,0.98,0.97,0.9,0.07,7.78%,300,-
23-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
23-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,100,-
24-Apr-20,BOC,BOC Kenya Plc,53,72,69,69,69,65.25,3.75,5.75%,200,-
24-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,325,355,338.5,350.75,-12.25,3.49%,"35,700",-
24-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,8.9,8.9,8.9,8.9,-,-,300,-
24-Apr-20,EABL,East African Breweries Ltd,135,222.25,150,153,152,149,3,2.01%,"566,100",-
24-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.97,1.06,0.97,0.97,-,-,"11,600",-
24-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
24-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-
27-Apr-20,BOC,BOC Kenya Plc,53,72,69,69,69,69,-,-,-,-
27-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,338.5,340,339.75,338.5,1.25,0.37%,800,-
27-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,8.5,8.5,8.5,8.9,-0.4,4.49%,"1,400",-
27-Apr-20,EABL,East African Breweries Ltd,135,222.25,153,162,153,152,1,0.66%,"121,000",-
27-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.97,1.05,0.99,0.97,0.02,2.06%,"22,200",-
27-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
27-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-
28-Apr-20,BOC,BOC Kenya Plc,53,72,69,69,69,69,-,-,-,-
28-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,330,340,332.5,339.75,-7.25,2.13%,"1,200",-
28-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.1,9.04,8.5,0.54,6.35%,"1,000",-
28-Apr-20,EABL,East African Breweries Ltd,135,222.25,153,155.25,153.75,153,0.75,0.49%,"68,600",-
28-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.97,1.05,1.05,0.99,0.06,6.06%,"3,100",-
28-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
28-Apr-20,UNGA,Unga Group Ltd,26.1,37,28,28,28,29,-1,3.45%,200,-
29-Apr-20,BOC,BOC Kenya Plc,53,72,71,71,71,69,2,2.90%,"16,500",-
29-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,325,335,329.5,332.5,-3,0.90%,"18,800",-
29-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9.04,9.04,9.04,9.04,-,-,-,-
29-Apr-20,EABL,East African Breweries Ltd,135,222.25,160,163,161.25,153.75,7.5,4.88%,"16,100",-
29-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.95,1.05,0.95,1.05,-0.1,9.52%,"1,214,700",-
29-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
29-Apr-20,UNGA,Unga Group Ltd,26.1,37,28,28,28,28,-,-,-,-
30-Apr-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
30-Apr-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,329.5,-9.5,2.88%,"2,500",-
30-Apr-20,CARB,Carbacid Investments Plc,7.1,9.4,9.26,9.26,9.26,9.04,0.22,2.43%,"3,100",-
30-Apr-20,EABL,East African Breweries Ltd,135,222.25,163,175,172.75,161.25,11.5,7.13%,"91,100",-
30-Apr-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.85,1,0.91,0.95,-0.04,4.21%,"360,900",-
30-Apr-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
30-Apr-20,UNGA,Unga Group Ltd,26.1,37,29,30.5,29.2,28,1.2,4.29%,700,-
04-May-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
04-May-20,BAT,British American Tobacco Kenya Plc,305,545,320,330,325,320,5,1.56%,"81,400",-
04-May-20,CARB,Carbacid Investments Plc,7.1,9.4,8.5,9.34,8.66,9.26,-0.6,6.48%,"4,400",-
04-May-20,EABL,East African Breweries Ltd,135,222.25,175,185,175.25,172.75,2.5,1.45%,"167,000",-
04-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.9,0.99,0.9,0.91,-0.01,1.10%,"102,800",-
04-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
04-May-20,UNGA,Unga Group Ltd,26.1,37,29.2,29.2,29.2,29.2,-,-,-,-
05-May-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
05-May-20,BAT,British American Tobacco Kenya Plc,305,545,314,328,315.25,325,-9.75,3.00%,"500,300",-
05-May-20,CARB,Carbacid Investments Plc,7.1,9.4,8.66,9.1,8.88,8.66,0.22,2.54%,"1,000",-
05-May-20,EABL,East African Breweries Ltd,135,222.25,175,180,180,175.25,4.75,2.71%,"125,000",-
05-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.82,0.99,0.84,0.9,-0.06,6.67%,"76,100",-
05-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
05-May-20,UNGA,Unga Group Ltd,26.1,37,28.25,30.5,28.4,29.2,-0.8,2.74%,"5,400",-
06-May-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
06-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,330,315,315.25,-0.25,0.08%,"1,258,800",-
06-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,8.88,0.12,1.35%,100,-
06-May-20,EABL,East African Breweries Ltd,135,222.25,173.5,185,175.25,180,-4.75,2.64%,"21,100",-
06-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.8,0.92,0.81,0.84,-0.03,3.57%,"315,400",-
06-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
06-May-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,28.4,0.6,2.11%,500,-
07-May-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
07-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,317,315,315,-,-,"1,798,900",-
07-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,500,-
07-May-20,EABL,East African Breweries Ltd,135,222.25,175.25,180,178.5,175.25,3.25,1.85%,"1,600",-
07-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.79,0.88,0.8,0.81,-0.01,1.23%,"128,500",-
07-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
07-May-20,UNGA,Unga Group Ltd,26.1,37,28.1,30.5,28.15,29,-0.85,2.93%,"10,200",-
08-May-20,BOC,BOC Kenya Plc,53,72,71,71,71,71,-,-,-,-
08-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,320,315,315,-,-,"778,800",-
08-May-20,CARB,Carbacid Investments Plc,7.1,9.4,8.7,9.1,8.96,9,-0.04,0.44%,"5,900",-
08-May-20,EABL,East African Breweries Ltd,135,222.25,169.25,180,170.5,178.5,-8,4.48%,"103,800",-
08-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.8,0.87,0.82,0.8,0.02,2.50%,"159,400",-
08-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
08-May-20,UNGA,Unga Group Ltd,26.1,36.5,28.1,28.1,28.1,28.15,-0.05,0.18%,"5,900",-
11-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,71,-7,9.86%,200,-
11-May-20,BAT,British American Tobacco Kenya Plc,305,545,316,317,316.5,315,1.5,0.48%,"1,700",-
11-May-20,CARB,Carbacid Investments Plc,7.1,9.4,8.96,8.96,8.96,8.96,-,-,-,-
11-May-20,EABL,East African Breweries Ltd,135,222.25,170,175,170,170.5,-0.5,0.29%,"709,000",-
11-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.77,0.87,0.78,0.82,-0.04,4.88%,"805,600",-
11-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
11-May-20,UNGA,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-
12-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,300,-
12-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,320,315,316.5,-1.5,0.47%,"900,000",-
12-May-20,CARB,Carbacid Investments Plc,7.1,9.4,8.96,8.96,8.96,8.96,-,-,-,-
12-May-20,EABL,East African Breweries Ltd,135,222.25,170,173,170,170,-,-,"218,000",-
12-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.79,0.85,0.84,0.78,0.06,7.69%,"349,300",-
12-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
12-May-20,UNGA,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,100,-
13-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,100,-
13-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,320,315,315,-,-,"68,900",-
13-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.2,9.02,8.96,0.06,0.67%,"3,100",-
13-May-20,EABL,East African Breweries Ltd,135,222.25,165,175,165.75,170,-4.25,2.50%,"371,400",-
13-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.76,0.9,0.81,0.84,-0.03,3.57%,"135,100",-
13-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
13-May-20,UNGA,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-
14-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,100,-
14-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,320,315,315,-,-,"165,000",-
14-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.02,9.02,9.02,9.02,-,-,-,-
14-May-20,EABL,East African Breweries Ltd,135,222.25,165,165,165,165.75,-0.75,0.45%,"25,000",-
14-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.78,0.87,0.82,0.81,0.01,1.23%,"234,600",-
14-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
14-May-20,UNGA,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-
15-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,-,-
15-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,320,315,315,-,-,"500,600",-
15-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.18,9.2,9.18,9.02,0.16,1.77%,"10,300",-
15-May-20,EABL,East African Breweries Ltd,135,222.25,165,170,165,165,-,-,"3,242,600",-
15-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.84,0.88,0.85,0.82,0.03,3.66%,"66,400",-
15-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
15-May-20,UNGA,Unga Group Ltd,26.1,36.5,28.1,28.1,28.1,28.1,-,-,-,-
18-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,-,-
18-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,315,315,315,-,-,-,-
18-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.1,9.1,9.1,9.18,-0.08,0.87%,"5,000",-
18-May-20,EABL,East African Breweries Ltd,135,222.25,165,167,165,165,-,-,"113,200",-
18-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.82,0.88,0.83,0.85,-0.02,2.35%,"132,000",-
18-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
18-May-20,UNGA,Unga Group Ltd,26.1,36.5,30,30,30,28.1,1.9,6.76%,500,-
19-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,-,-
19-May-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,315,5,1.59%,"1,600",-
19-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.1,9.2,9.18,9.1,0.08,0.88%,"12,300",-
19-May-20,EABL,East African Breweries Ltd,135,222.25,164,165,164.5,165,-0.5,0.30%,"260,600",-
19-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.85,0.89,0.86,0.83,0.03,3.61%,"57,200",-
19-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
19-May-20,UNGA,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-
20-May-20,BOC,BOC Kenya Plc,53,72,64,64,64,64,-,-,-,-
20-May-20,BAT,British American Tobacco Kenya Plc,305,545,316,320,317.75,320,-2.25,0.70%,"1,100",-
20-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.2,9.2,9.2,9.18,0.02,0.22%,200,-
20-May-20,EABL,East African Breweries Ltd,135,222.25,163,165,163,164.5,-1.5,0.91%,"501,200",-
20-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.88,0.88,0.88,0.86,0.02,2.33%,"69,800",-
20-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
20-May-20,UNGA,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-
21-May-20,BOC,BOC Kenya Plc,53,72,58,58,58,64,-6,9.38%,100,-
21-May-20,BAT,British American Tobacco Kenya Plc,305,545,317.5,320,317.5,317.75,-0.25,0.08%,"152,800",-
21-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.16,9.16,9.16,9.2,-0.04,0.43%,400,-
21-May-20,EABL,East African Breweries Ltd,135,222.25,161,163,161.25,163,-1.75,1.07%,"586,500",-
21-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.8,0.88,0.82,0.88,-0.06,6.82%,"454,600",-
21-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
21-May-20,UNGA,Unga Group Ltd,26.1,36.5,30,30,30,30,-,-,-,-
22-May-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58,0.25,0.43%,200,-
22-May-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,317.5,2.5,0.79%,300,-
22-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.16,9.16,9.16,9.16,-,-,200,-
22-May-20,EABL,East African Breweries Ltd,135,222.25,162.5,165,162.75,161.25,1.5,0.93%,"119,800",-
22-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.78,0.9,0.88,0.82,0.06,7.32%,"791,800",-
22-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
22-May-20,UNGA,Unga Group Ltd,26.1,37,30,30,30,30,-,-,"1,800",-
26-May-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
26-May-20,BAT,British American Tobacco Kenya Plc,305,545,315,322,320.5,320,0.5,0.16%,"1,000",-
26-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9.16,9.16,9.16,9.16,-,-,-,-
26-May-20,EABL,East African Breweries Ltd,135,222.25,164,165,164.75,162.75,2,1.23%,"461,600",-
26-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.95,0.96,0.96,0.88,0.08,9.09%,"80,200",-
26-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
26-May-20,UNGA,Unga Group Ltd,26.1,37,27,27,27,30,-3,10.00%,200,-
27-May-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
27-May-20,BAT,British American Tobacco Kenya Plc,305,545,320,326,320,320.5,-0.5,0.16%,"38,200",-
27-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.2,9.1,9.16,-0.06,0.66%,"2,100",-
27-May-20,EABL,East African Breweries Ltd,135,222.25,163,165,163,164.75,-1.75,1.06%,"663,000",-
27-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.05,1.05,1.05,0.96,0.09,9.38%,"1,600",-
27-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
27-May-20,UNGA,Unga Group Ltd,26.1,37,27,29.7,27.4,27,0.4,1.48%,"2,100",-
28-May-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
28-May-20,BAT,British American Tobacco Kenya Plc,305,545,318,325,320,320,-,-,"77,400",-
28-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9.14,9.02,9.1,-0.08,0.88%,"6,600",-
28-May-20,EABL,East African Breweries Ltd,135,222.25,163,165,164,163,1,0.61%,"124,000",-
28-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.96,1.15,1.1,1.05,0.05,4.76%,"172,400",-
28-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
28-May-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-
29-May-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
29-May-20,BAT,British American Tobacco Kenya Plc,305,545,318,320,319.5,320,-0.5,0.16%,"3,800",-
29-May-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9.02,-0.02,0.22%,"77,100",-
29-May-20,EABL,East African Breweries Ltd,135,222.25,159.25,175,162,164,-2,1.22%,"338,100",-
29-May-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.14,1.2,1.17,1.1,0.07,6.36%,"218,400",-
29-May-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
29-May-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-
02-Jun-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
02-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,319.5,0.5,0.16%,700,-
02-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,-,-
02-Jun-20,EABL,East African Breweries Ltd,135,222.25,160.5,170,163.75,162,1.75,1.08%,"188,100",-
02-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.25,1.28,1.26,1.17,0.09,7.69%,"93,900",-
02-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
02-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,600,-
03-Jun-20,BOC,BOC Kenya Plc,53,72,58.25,58.25,58.25,58.25,-,-,-,-
03-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,"20,900",-
03-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,"38,100",-
03-Jun-20,EABL,East African Breweries Ltd,135,222.25,162,175,165.25,163.75,1.5,0.92%,"299,600",-
03-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.27,1.38,1.28,1.26,0.02,1.59%,"100,900",-
03-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
03-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-
04-Jun-20,BOC,BOC Kenya Plc,53,72,58,58.5,58,58.25,-0.25,0.43%,"4,800",-
04-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,316,320,319,320,-1,0.31%,"4,600",-
04-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,"2,600",-
04-Jun-20,EABL,East African Breweries Ltd,135,222.25,164,170,166,165.25,0.75,0.45%,"241,000",-
04-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.3,1.4,1.33,1.28,0.05,3.91%,"53,500",-
04-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
04-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-
05-Jun-20,BOC,BOC Kenya Plc,53,72,58,58,58,58,-,-,-,-
05-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,319,1,0.31%,"86,600",-
05-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.7,9,8.74,9,-0.26,2.89%,"2,200",-
05-Jun-20,EABL,East African Breweries Ltd,135,222.25,166,175,167,166,1,0.60%,"18,000",-
05-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.46,1.46,1.46,1.33,0.13,9.77%,"79,600",-
05-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
05-Jun-20,UNGA,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-
08-Jun-20,BOC,BOC Kenya Plc,53,72,58,58,58,58,-,-,-,-
08-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,320,320,320,320,-,-,100,-
08-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,8.8,9,8.86,8.74,0.12,1.37%,300,-
08-Jun-20,EABL,East African Breweries Ltd,135,222.25,164,167,166.75,167,-0.25,0.15%,"71,300",-
08-Jun-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.52,1.6,1.53,1.46,0.07,4.79%,"24,100",-
08-Jun-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-
08-Jun-20,UNGA,Unga Group Ltd,26.1,37,30,30,30,27.4,2.6,9.49%,100,-
09-Jun-20,BOC,BOC Kenya Plc,53,72,58,58,58,58,-,-,-,-
09-Jun-20,BAT,British American Tobacco Kenya Plc,305,545,319,320,319.75,320,-0.25,0.08%,"1,800",-
09-Jun-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,8.86,0.14,1.58%,600,-
09-Jun-20,EABL,East African Breweries Ltd,135,222.25,163,172,166,166.75,-0.75,0.45%,"596,100",-
