DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
20-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.4,2.6,2.57,2.53,0.04,1.58%,"51,400",-
20-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.36,8.36,8.36,8.36,-,-,"1,700",-
20-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
21-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,7,6.64,6.9,-0.26,3.77%,"48,000",-
21-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.52,2.3,2.3,-,-,"40,100",-
21-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,280,280,280,280.25,-0.25,0.09%,"1,200",-
21-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.52,2.8,2.7,2.57,0.13,5.06%,"76,700",-
21-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.36,0.14,1.67%,"1,000",-
21-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
22-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.62,7,6.9,6.64,0.26,3.92%,"36,400",-
22-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.3,2.25,2.3,-0.05,2.17%,"41,400",-
22-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,280,280,280,280,-,-,"2,300",-
22-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.8,2.52,2.7,-0.18,6.67%,"105,500",-
22-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.5,-,-,-,-
22-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
23-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.84,6.62,6.9,-0.28,4.06%,"56,800",-
23-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.15,2.26,2.17,2.25,-0.08,3.56%,"60,000",-
23-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,280,280,280,280,-,-,-,-
23-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.76,2.49,2.52,-0.03,1.19%,"23,800",-
23-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.5,-,-,-,-
23-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,100,-
24-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.62,6.9,6.7,6.62,0.08,1.21%,"11,200",-
24-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.17,2.25,2.17,2.17,-,-,"83,600",-
24-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,270,280,271.25,280,-8.75,3.13%,"1,400",-
24-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.7,2.6,2.49,0.11,4.42%,"68,900",-
24-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.2,8.2,8.2,8.5,-0.3,3.53%,"1,800",-
24-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,"8,400",-
27-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.9,6.54,6.7,-0.16,2.39%,"47,700",-
27-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.17,2.28,2.22,2.17,0.05,2.30%,"23,700",-
27-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,279.5,279.5,279.5,271.25,8.25,3.04%,200,-
27-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.6,2.5,2.6,-0.1,3.85%,"171,600",-
27-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.2,0.3,3.66%,"1,200",-
27-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
28-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.9,6.54,6.54,-,-,"51,500",-
28-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.28,2.26,2.22,0.04,1.80%,"19,000",-
28-Apr-20,JUB,Jubilee Holdings Ltd,225,381,279,279,279,279.5,-0.5,0.18%,300,-
28-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.65,2.52,2.5,0.02,0.80%,"48,000",-
28-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.5,8.5,8.5,8.5,-,-,"3,500",-
28-Apr-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,15,-,-,-,-
29-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,7.18,6.6,6.54,0.06,0.92%,"101,800",-
29-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.25,2.28,2.27,2.26,0.01,0.44%,"49,700",-
29-Apr-20,JUB,Jubilee Holdings Ltd,225,380.5,265,275,271,279,-8,2.87%,"5,900",-
29-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.67,2.5,2.52,-0.02,0.79%,"152,600",-
29-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.4,8.4,8.4,8.5,-0.1,1.18%,"3,000",-
29-Apr-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
30-Apr-20,BRIT,Britam Holdings Plc,5.7,10.65,6.62,6.98,6.84,6.6,0.24,3.64%,"33,900",-
30-Apr-20,CIC,CIC Insurance Group Ltd,2,3.65,2.23,2.28,2.26,2.27,-0.01,0.44%,"58,300",-
30-Apr-20,JUB,Jubilee Holdings Ltd,225,381,260,275,263,271,-8,2.95%,"8,000",-
30-Apr-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.42,2.6,2.52,2.5,0.02,0.80%,"117,000",-
30-Apr-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.2,8.36,8.34,8.4,-0.06,0.71%,"1,200",-
30-Apr-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,15,-,-,100,-
04-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.98,6.74,6.84,-0.1,1.46%,"18,300",-
04-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.3,2.22,2.26,-0.04,1.77%,"127,800",-
04-May-20,JUB,Jubilee Holdings Ltd,225,381,263,263,263,263,-,-,-,-
04-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.42,2.64,2.48,2.52,-0.04,1.59%,"308,500",-
04-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.52,7.52,7.52,8.34,-0.82,9.83%,200,-
04-May-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,15,-,-,-,-
05-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.72,6.9,6.88,6.74,0.14,2.08%,"122,200",-
05-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.28,2.4,2.3,2.22,0.08,3.60%,"48,900",-
05-May-20,JUB,Jubilee Holdings Ltd,225,380.5,260,268,264.75,263,1.75,0.67%,"3,400",-
05-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.65,2.48,2.48,-,-,"423,500",-
05-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7.52,7.52,7.52,7.52,-,-,"10,000",-
05-May-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-
06-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.76,6.9,6.9,6.88,0.02,0.29%,"194,600",-
06-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.34,2.32,2.3,0.02,0.87%,"63,600",-
06-May-20,JUB,Jubilee Holdings Ltd,225,381,264.75,268,266,264.75,1.25,0.47%,"3,700",-
06-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.4,2.5,2.45,2.48,-0.03,1.21%,"574,300",-
06-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.54,7.56,7.56,7.52,0.04,0.53%,"1,300",-
06-May-20,SLAM,Sanlam Kenya Plc,13,20,15.5,15.5,15.5,15,0.5,3.33%,"4,200",-
07-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.7,6.9,6.76,6.9,-0.14,2.03%,"50,500",-
07-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.27,2.32,2.29,2.32,-0.03,1.29%,"37,400",-
07-May-20,JUB,Jubilee Holdings Ltd,225,381,265,266,265.25,266,-0.75,0.28%,800,-
07-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.36,2.45,2.42,2.45,-0.03,1.22%,"212,500",-
07-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8,8,8,7.56,0.44,5.82%,200,-
07-May-20,SLAM,Sanlam Kenya Plc,13,20,15,15.25,15.05,15.5,-0.45,2.90%,"11,200",-
08-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.76,7.08,6.88,6.76,0.12,1.78%,"36,700",-
08-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.32,2.31,2.29,0.02,0.87%,"24,700",-
08-May-20,JUB,Jubilee Holdings Ltd,225,380,268,268,268,265.25,2.75,1.04%,800,-
08-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.38,2.45,2.43,2.42,0.01,0.41%,"89,600",-
08-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.1,8.3,8.16,8,0.16,2.00%,400,-
08-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,16,16,16,15.05,0.95,6.31%,100,-
11-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.88,7,6.98,6.88,0.1,1.45%,"115,300",-
11-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.28,2.32,2.29,2.31,-0.02,0.87%,"39,900",-
11-May-20,JUB,Jubilee Holdings Ltd,225,381,261,267,266.5,268,-1.5,0.56%,"2,300",-
11-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.4,2.6,2.49,2.43,0.06,2.47%,"18,300",-
11-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.3,8.3,8.3,8.16,0.14,1.72%,100,-
11-May-20,SLAM,Sanlam Kenya Plc,13,20,16,16,16,16,-,-,-,-
12-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.84,6.98,6.88,6.98,-0.1,1.43%,"28,100",-
12-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.25,2.3,2.27,2.29,-0.02,0.87%,"22,100",-
12-May-20,JUB,Jubilee Holdings Ltd,225,380.5,266.5,266.5,266.5,266.5,-,-,-,-
12-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.43,2.6,2.47,2.49,-0.02,0.80%,"139,200",-
12-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.2,8.2,8.2,8.3,-0.1,1.20%,"1,400",-
12-May-20,SLAM,Sanlam Kenya Plc,12.8,20,16,16,16,16,-,-,800,-
13-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.94,6.56,6.88,-0.32,4.65%,"211,600",-
13-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.3,2.24,2.27,-0.03,1.32%,"22,500",-
13-May-20,JUB,Jubilee Holdings Ltd,225,380.5,259.5,261,260,266.5,-6.5,2.44%,"3,500",-
13-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.26,2.5,2.34,2.47,-0.13,5.26%,"1,124,800",-
13-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7.54,7.54,7.54,8.2,-0.66,8.05%,100,-
13-May-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,16,-1,6.25%,100,-
14-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6,6.9,6.36,6.56,-0.2,3.05%,"40,900",-
14-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.1,2.2,2.12,2.24,-0.12,5.36%,"55,700",-
14-May-20,JUB,Jubilee Holdings Ltd,225,380.5,250,252,250.25,260,-9.75,3.75%,"2,100",-
14-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.25,2.4,2.33,2.34,-0.01,0.43%,"166,200",-
14-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7.5,7.5,7.5,7.54,-0.04,0.53%,"1,100",-
14-May-20,SLAM,Sanlam Kenya Plc,12.8,20,15.4,15.4,15.4,15,0.4,2.67%,100,-
15-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6,6.4,6.02,6.36,-0.34,5.35%,"50,500",-
15-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.1,2.2,2.17,2.12,0.05,2.36%,"787,900",-
15-May-20,JUB,Jubilee Holdings Ltd,225,380,240,250,249.5,250.25,-0.75,0.30%,"23,700",-
15-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.23,2.4,2.35,2.33,0.02,0.86%,"203,300",-
15-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.5,7.5,7.5,7.5,-,-,-,-
15-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,15.4,15.4,15.4,15.4,-,-,-,-
18-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.02,6.6,6.26,6.02,0.24,3.99%,"12,200",-
18-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.19,2.29,2.21,2.17,0.04,1.84%,"44,700",-
18-May-20,JUB,Jubilee Holdings Ltd,225,380,249.5,249.5,249.5,249.5,-,-,-,-
18-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.21,2.4,2.37,2.35,0.02,0.85%,"193,600",-
18-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.5,7.5,7.5,7.5,-,-,"1,200",-
18-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,15.4,15.4,15.4,15.4,-,-,-,-
19-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.3,6.8,6.4,6.26,0.14,2.24%,"14,500",-
19-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.25,2.3,2.29,2.21,0.08,3.62%,"243,900",-
19-May-20,JUB,Jubilee Holdings Ltd,225,380,249.5,249.5,249.5,249.5,-,-,900,-
19-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.33,2.4,2.4,2.37,0.03,1.27%,"140,700",-
19-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8,8.2,8.02,7.5,0.52,6.93%,"3,700",-
19-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,15.4,15.4,15.4,15.4,-,-,"10,500",-
20-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.9,6.8,6.4,0.4,6.25%,"28,000",-
20-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.39,2.29,2.29,-,-,"603,100",-
20-May-20,JUB,Jubilee Holdings Ltd,225,380,249.5,249.5,249.5,249.5,-,-,-,-
20-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.3,2.4,2.39,2.4,-0.01,0.42%,"188,200",-
20-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8,8.02,8,8.02,-0.02,0.25%,400,-
20-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,16,16,16,15.4,0.6,3.90%,200,-
21-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.88,6.72,6.8,-0.08,1.18%,"9,600",-
21-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.36,2.3,2.29,0.01,0.44%,"115,900",-
21-May-20,JUB,Jubilee Holdings Ltd,225,380,249.5,249.5,249.5,249.5,-,-,-,-
21-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.35,2.5,2.4,2.39,0.01,0.42%,"332,000",-
21-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,8.3,8.3,8.3,8,0.3,3.75%,"1,000",-
21-May-20,SLAM,Sanlam Kenya Plc,12.8,19.5,16.5,16.5,16.5,16,0.5,3.13%,300,-
22-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.52,6.7,6.62,6.72,-0.1,1.49%,"1,600",-
22-May-20,CIC,CIC Insurance Group Ltd,2,3.7,2.26,2.4,2.34,2.3,0.04,1.74%,"12,900",-
22-May-20,JUB,Jubilee Holdings Ltd,240,400,249.5,250,250,249.5,0.5,0.20%,"2,200",-
22-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.33,2.35,2.35,2.4,-0.05,2.08%,"99,300",-
22-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.3,8.3,8.3,8.3,-,-,-,-
22-May-20,SLAM,Sanlam Kenya Plc,13.5,20.5,15,16.5,16.05,16.5,-0.45,2.73%,"5,700",-
26-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.9,6.62,6.62,-,-,"68,300",-
26-May-20,CIC,CIC Insurance Group Ltd,2,3.85,2.35,2.38,2.36,2.34,0.02,0.85%,"10,600",-
26-May-20,JUB,Jubilee Holdings Ltd,240,400,250,250.5,250.25,250,0.25,0.10%,"2,200",-
26-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,2.3,2.42,2.33,2.35,-0.02,0.85%,"225,100",-
26-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.3,8.5,8.32,8.3,0.02,0.24%,"3,000",-
26-May-20,SLAM,Sanlam Kenya Plc,13.5,20.5,16.05,16.05,16.05,16.05,-,-,-,-
27-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.52,6.72,6.64,6.62,0.02,0.30%,"18,800",-
27-May-20,CIC,CIC Insurance Group Ltd,2,3.7,2.35,2.5,2.43,2.36,0.07,2.97%,"204,400",-
27-May-20,JUB,Jubilee Holdings Ltd,240,400,250,250,250,250.25,-0.25,0.10%,"14,000",-
27-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.3,2.55,2.39,2.33,0.06,2.58%,"236,600",-
27-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.36,8.36,8.36,8.32,0.04,0.48%,100,-
27-May-20,SLAM,Sanlam Kenya Plc,13.5,20.5,16,16,16,16.05,-0.05,0.31%,"50,500",-
28-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.7,6.62,6.64,-0.02,0.30%,"111,900",-
28-May-20,CIC,CIC Insurance Group Ltd,2,3.85,2.4,2.48,2.45,2.43,0.02,0.82%,"4,500",-
28-May-20,JUB,Jubilee Holdings Ltd,240,400,250,250,250,250,-,-,400,-
28-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,2.39,2.4,2.39,2.39,-,-,"159,000",-
28-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.2,8.2,8.2,8.36,-0.16,1.91%,"9,900",-
28-May-20,SLAM,Sanlam Kenya Plc,13.5,20.5,16,16,16,16,-,-,-,-
29-May-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.7,6.6,6.62,-0.02,0.30%,"511,000",-
29-May-20,CIC,CIC Insurance Group Ltd,2,3.65,2.4,2.5,2.45,2.45,-,-,"3,979,300",-
29-May-20,JUB,Jubilee Holdings Ltd,239,385,250,250,250,250,-,-,-,-
29-May-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.3,2.39,2.37,2.39,-0.02,0.84%,"654,900",-
29-May-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.2,8.2,8.2,8.2,-,-,-,-
29-May-20,SLAM,Sanlam Kenya Plc,13.5,20,16,16,16,16,-,-,-,-
02-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,7.18,6.6,6.6,-,-,"210,100",-
02-Jun-20,CIC,CIC Insurance Group Ltd,2,3.69,2.35,2.45,2.4,2.45,-0.05,2.04%,"240,400",-
02-Jun-20,JUB,Jubilee Holdings Ltd,239,400,251,255,252.5,250,2.5,1.00%,"25,500",-
02-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.3,2.4,2.35,2.37,-0.02,0.84%,"179,300",-
02-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.3,8.3,8.3,8.2,0.1,1.22%,"1,000",-
02-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,16,16,16,16,-,-,-,-
03-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,6.66,6.8,6.74,6.6,0.14,2.12%,"8,800",-
03-Jun-20,CIC,CIC Insurance Group Ltd,2,3.69,2.25,2.5,2.38,2.4,-0.02,0.83%,"577,200",-
03-Jun-20,JUB,Jubilee Holdings Ltd,239,400,252.5,252.5,252.5,252.5,-,-,-,-
03-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.26,2.35,2.3,2.35,-0.05,2.13%,"187,200",-
03-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8,9,8.36,8.3,0.06,0.72%,"19,800",-
03-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20.5,16,16,16,16,-,-,200,-
04-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,6.6,6.8,6.7,6.74,-0.04,0.59%,"65,200",-
04-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.4,2.5,2.48,2.38,0.1,4.20%,"9,500",-
04-Jun-20,JUB,Jubilee Holdings Ltd,239,385,251,252.5,251.5,252.5,-1,0.40%,"4,300",-
04-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.4,2.21,2.3,-0.09,3.91%,"2,865,500",-
04-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8,8.2,8.14,8.36,-0.22,2.63%,"18,000",-
04-Jun-20,SLAM,Sanlam Kenya Plc,13.5,20,16,16,16,16,-,-,-,-
05-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,6.5,6.8,6.5,6.7,-0.2,2.99%,"15,053,700",-
05-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.4,2.49,2.4,2.48,-0.08,3.23%,"256,300",-
05-Jun-20,JUB,Jubilee Holdings Ltd,225,380.5,252,252,252,251.5,0.5,0.20%,100,-
05-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.3,2.29,2.21,0.08,3.62%,"268,600",-
05-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.2,8.2,8.2,8.14,0.06,0.74%,100,-
05-Jun-20,SLAM,Sanlam Kenya Plc,12.8,20,16,16,16,16,-,-,-,-
08-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,6.7,7.12,6.84,6.5,0.34,5.23%,"1,870,000",-
08-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.26,2.48,2.4,2.4,-,-,"27,800",-
08-Jun-20,JUB,Jubilee Holdings Ltd,225,381,250,252,250,252,-2,0.79%,"10,100",-
08-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.26,2.3,2.3,2.29,0.01,0.44%,"77,500",-
08-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,8.2,8.2,8.2,8.2,-,-,800,-
08-Jun-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,16,-1,6.25%,"3,700",-
09-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7,7.5,7.4,6.84,0.56,8.19%,"2,078,400",-
09-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.32,2.45,2.36,2.4,-0.04,1.67%,"228,700",-
09-Jun-20,JUB,Jubilee Holdings Ltd,225,381,250,250,250,250,-,-,"2,800",-
09-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.3,2.21,2.3,-0.09,3.91%,"3,189,900",-
09-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.5,8.2,7.66,8.2,-0.54,6.59%,"17,000",-
09-Jun-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,15,-,-,-,-
10-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,7,8.14,8.1,7.4,0.7,9.46%,"3,365,600",-
10-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.4,2.3,2.36,-0.06,2.54%,"88,100",-
10-Jun-20,JUB,Jubilee Holdings Ltd,225,381,250,252,250.5,250,0.5,0.20%,"4,400",-
10-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.3,2.21,2.21,-,-,"3,728,700",-
10-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,7.66,7.66,7.66,7.66,-,-,-,-
10-Jun-20,SLAM,Sanlam Kenya Plc,13,20,15,15,15,15,-,-,-,-
11-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,8.14,8.9,8.84,8.1,0.74,9.14%,"2,274,000",-
11-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.5,2.36,2.3,0.06,2.61%,"24,400",-
11-Jun-20,JUB,Jubilee Holdings Ltd,225,380.5,252,258,255,250.5,4.5,1.80%,200,-
11-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.4,2.22,2.21,0.01,0.45%,"1,772,100",-
11-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,7.38,8,7.98,7.66,0.32,4.18%,"2,100",-
11-Jun-20,SLAM,Sanlam Kenya Plc,12.8,20,14.5,15,14.95,15,-0.05,0.33%,"8,300",-
12-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,8.9,9.72,9.72,8.84,0.88,9.95%,"5,090,700",-
12-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.28,2.4,2.3,2.36,-0.06,2.54%,"2,044,300",-
12-Jun-20,JUB,Jubilee Holdings Ltd,225,380,255,255,255,255,-,-,-,-
12-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.18,2.3,2.2,2.22,-0.02,0.90%,"8,249,600",-
12-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.4,8,8,7.98,0.02,0.25%,"7,500",-
12-Jun-20,SLAM,Sanlam Kenya Plc,12.8,19.5,14.95,14.95,14.95,14.95,-,-,-,-
15-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,9,10.65,10.65,9.72,0.93,9.57%,"21,184,100",-
15-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.25,2.4,2.3,2.3,-,-,"204,600",-
15-Jun-20,JUB,Jubilee Holdings Ltd,225,380,255,255,255,255,-,-,-,-
15-Jun-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.2,2.35,2.3,2.2,0.1,4.55%,"173,400",-
15-Jun-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8,8,8,8,-,-,"16,800",-
15-Jun-20,SLAM,Sanlam Kenya Plc,12.8,20,14.95,14.95,14.95,14.95,-,-,-,-
16-Jun-20,BRIT,Britam Holdings Plc,5.7,10.65,9.6,9.64,9.62,10.65,-1.03,9.67%,"2,800",-
16-Jun-20,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.4,2.31,2.3,0.01,0.43%,"28,600",-
16-Jun-20,JUB,Jubilee Holdings Ltd,225,380,250,255,250.5,255,-4.5,1.76%,"4,400",-
