DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
16-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.61,3.7,3.66,3.68,-0.02,0.54%,"29,800",-
16-Apr-19,JUB,Jubilee Holdings Ltd,225,381,404,404,404,404,-,-,-,-
16-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.5,11.2,10.95,11.1,-0.15,1.35%,"119,100",2.74
16-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.6,9.8,9.6,9.6,-,-,"28,300",-
16-Apr-19,SLAM,Sanlam Kenya Plc,13,20,19.3,19.3,19.3,19.3,-,-,800,-
17-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.4,8.78,8.5,8.5,-,-,"67,300",-
17-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.62,3.7,3.65,3.66,-0.01,0.27%,"149,200",-
17-Apr-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,404,6,1.49%,"32,900",-
17-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.85,11.1,10.85,10.95,-0.1,0.91%,"2,100",2.71
17-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.6,9.7,9.62,9.6,0.02,0.21%,"107,000",-
17-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,200,-
18-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.5,8.8,8.52,8.5,0.02,0.24%,"44,700",-
18-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.54,3.62,3.6,3.65,-0.05,1.37%,"139,700",-
18-Apr-19,JUB,Jubilee Holdings Ltd,225,380.5,410,410,410,410,-,-,-,-
18-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.85,11,10.95,10.85,0.1,0.92%,"7,100",2.74
18-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.62,10,10,9.62,0.38,3.95%,"21,300",-
18-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19.3,19.3,19.3,19.3,-,-,-,-
23-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.52,8.8,8.6,8.52,0.08,0.94%,"89,500",-
23-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.65,3.53,3.6,-0.07,1.94%,"98,500",-
23-Apr-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,-,-
23-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.55,11,10.8,10.95,-0.15,1.37%,"20,300",2.7
23-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.96,10,9.96,10,-0.04,0.40%,"2,300",-
23-Apr-19,SLAM,Sanlam Kenya Plc,12.8,19.5,19.3,19.3,19.3,19.3,-,-,-,-
24-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.52,8.6,8.56,8.6,-0.04,0.47%,"23,000",-
24-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.32,3.6,3.5,3.53,-0.03,0.85%,"105,700",-
24-Apr-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,-,-
24-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.8,11,10.8,10.8,-,-,"24,600",2.7
24-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,10.5,10.4,9.96,0.44,4.42%,"125,600",-
24-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19.35,19.5,19.35,19.3,0.05,0.26%,400,-
25-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.6,8.9,8.7,8.56,0.14,1.64%,"40,900",-
25-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.6,3.52,3.5,0.02,0.57%,"122,500",-
25-Apr-19,JUB,Jubilee Holdings Ltd,225,380,415,415,415,410,5,1.22%,"3,000",-
25-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.7,10.9,10.85,10.8,0.05,0.46%,"49,600",2.71
25-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.96,10,10,10.4,-0.4,3.85%,"20,600",-
25-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19.35,19.35,19.35,19.35,-,-,"1,200",-
26-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.6,9,8.62,8.7,-0.08,0.92%,"77,500",-
26-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.6,3.54,3.52,0.02,0.57%,"157,500",-
26-Apr-19,JUB,Jubilee Holdings Ltd,225,380,415,415,415,415,-,-,-,-
26-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.75,10.9,10.75,10.85,-0.1,0.92%,"72,100",2.69
26-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,10,10,10,-,-,700,-
26-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19.35,19.35,19.35,19.35,-,-,200,-
29-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.6,8.7,8.66,8.62,0.04,0.46%,"24,800",-
29-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.62,3.51,3.54,-0.03,0.85%,"140,300",-
29-Apr-19,JUB,Jubilee Holdings Ltd,225,380,420,420,420,415,5,1.20%,100,-
29-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.55,11,10.7,10.75,-0.05,0.47%,"34,700",2.68
29-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.8,10.4,9.98,10,-0.02,0.20%,"3,000",-
29-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,19,19.3,19,19.35,-0.35,1.81%,"5,400",-
30-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.7,8.9,8.74,8.66,0.08,0.92%,"4,000",-
30-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.45,3.6,3.49,3.51,-0.02,0.57%,"41,500",-
30-Apr-19,JUB,Jubilee Holdings Ltd,225,381,405,405,405,420,-15,3.57%,100,-
30-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.7,10.9,10.85,10.7,0.15,1.40%,"7,500",2.71
30-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.9,10,10,9.98,0.02,0.20%,"21,000",-
30-Apr-19,SLAM,Sanlam Kenya Plc,13,20,19,19.35,19.05,19,0.05,0.26%,"24,900",-
02-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.7,8.8,8.74,8.74,-,-,"31,800",-
02-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.6,3.46,3.49,-0.03,0.86%,"111,100",-
02-May-19,JUB,Jubilee Holdings Ltd,225,381,405,405,405,405,-,-,100,-
02-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.75,11,10.85,10.85,-,-,"4,005,300",2.71
02-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.9,10.35,10,10,-,-,700,-
02-May-19,SLAM,Sanlam Kenya Plc,13,20,19,19.5,19,19.05,-0.05,0.26%,"3,900",-
03-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.74,9,8.88,8.74,0.14,1.60%,"37,100",-
03-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.2,3.55,3.36,3.46,-0.1,2.89%,"64,000",-
03-May-19,JUB,Jubilee Holdings Ltd,225,380,405,405,405,405,-,-,-,-
03-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.75,10.85,10.85,10.85,-,-,"1,840,900",2.71
03-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.9,10,9.9,10,-0.1,1.00%,"2,500",-
03-May-19,SLAM,Sanlam Kenya Plc,12.8,19.55,19,19,19,19,-,-,-,-
06-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.76,8.82,8.78,8.88,-0.1,1.13%,"34,800",-
06-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.36,3.65,3.48,3.36,0.12,3.57%,"216,500",-
06-May-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,405,5,1.23%,100,-
06-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.75,11,10.8,10.85,-0.05,0.46%,"43,600",2.7
06-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.5,9.8,9.54,9.9,-0.36,3.64%,"2,000",-
06-May-19,SLAM,Sanlam Kenya Plc,12.8,20,20,20,20,19,1,5.26%,900,-
07-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.76,8.8,8.76,8.78,-0.02,0.23%,"96,200",-
07-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.38,3.6,3.41,3.48,-0.07,2.01%,"46,200",-
07-May-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,"1,900",-
07-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.8,11,10.85,10.8,0.05,0.46%,"9,500",2.71
07-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.5,9.84,9.5,9.54,-0.04,0.42%,"4,100",-
07-May-19,SLAM,Sanlam Kenya Plc,12.8,19.5,20,20,20,20,-,-,-,-
08-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.78,8.9,8.78,8.76,0.02,0.23%,"31,200",-
08-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.7,3.38,3.41,-0.03,0.88%,"67,400",-
08-May-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,300,-
08-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.75,11,10.8,10.85,-0.05,0.46%,"15,200",2.7
08-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.6,9.9,9.76,9.5,0.26,2.74%,700,-
08-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.9,20,20,20,-,-,"105,800",-
09-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.74,8.9,8.78,8.78,-,-,"17,900",-
09-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.3,3.6,3.33,3.38,-0.05,1.48%,"51,400",-
09-May-19,JUB,Jubilee Holdings Ltd,225,381,410,410,410,410,-,-,"1,200",-
09-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.9,11.5,10.95,10.8,0.15,1.39%,"30,400",2.74
09-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.32,10,9.82,9.76,0.06,0.61%,"4,800",-
09-May-19,SLAM,Sanlam Kenya Plc,13,20,18.9,18.9,18.9,20,-1.1,5.50%,"2,800",-
10-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.9,9.3,9,8.78,0.22,2.51%,"9,700",-
10-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.31,3.6,3.59,3.33,0.26,7.81%,"21,000",-
10-May-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,-,-
10-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,10.9,11.5,10.95,10.95,-,-,"6,700",2.74
10-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.5,10.1,9.52,9.82,-0.3,3.05%,"8,700",-
10-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.9,18.9,18.9,18.9,-,-,-,-
13-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.8,9.1,8.96,9,-0.04,0.44%,"61,400",-
13-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.31,3.5,3.37,3.59,-0.22,6.13%,"62,200",-
13-May-19,JUB,Jubilee Holdings Ltd,225,380,410,410,410,410,-,-,100,-
13-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,11.5,16.3,12.5,10.95,1.55,14.16%,"531,600",3.13
13-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.4,9.5,9.44,9.52,-0.08,0.84%,"5,800",-
13-May-19,SLAM,Sanlam Kenya Plc,12.8,20,19.2,19.2,19.2,18.9,0.3,1.59%,"1,500",-
14-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.8,9,8.8,8.96,-0.16,1.79%,"96,300",-
14-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.5,3.4,3.37,0.03,0.89%,"34,800",-
14-May-19,JUB,Jubilee Holdings Ltd,225,380,405,405,405,410,-5,1.22%,300,-
14-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,13.5,13.75,13.75,12.5,1.25,10.00%,"148,400",3.44
14-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9,9.5,9.1,9.44,-0.34,3.60%,"11,400",-
14-May-19,SLAM,Sanlam Kenya Plc,12.8,20,19.2,19.2,19.2,19.2,-,-,100,-
15-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.8,8.96,8.8,8.8,-,-,"87,000",-
15-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.4,3.74,3.54,3.4,0.14,4.12%,"196,100",-
15-May-19,JUB,Jubilee Holdings Ltd,225,380,406,406,406,405,1,0.25%,500,-
15-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.3,15.1,14.9,13.75,1.15,8.36%,"760,000",3.73
15-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.1,9.4,9.14,9.1,0.04,0.44%,"39,200",-
15-May-19,SLAM,Sanlam Kenya Plc,12.8,19.5,18.9,19.2,18.95,19.2,-0.25,1.30%,"3,600",-
16-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.8,8.9,8.8,8.8,-,-,"34,800",-
16-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.6,3.89,3.76,3.54,0.22,6.21%,"180,200",-
16-May-19,JUB,Jubilee Holdings Ltd,225,381,410,410,410,406,4,0.99%,"2,900",-
16-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.5,15,14.7,14.9,-0.2,1.34%,"445,000",3.68
16-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.12,9.4,9.38,9.14,0.24,2.63%,"2,100",-
16-May-19,SLAM,Sanlam Kenya Plc,13,20,18.95,18.95,18.95,18.95,-,-,-,-
17-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.9,8.5,8.8,-0.3,3.41%,"5,606,500",-
17-May-19,CIC,CIC Insurance Group Ltd,2,3.7,3.7,3.85,3.75,3.76,-0.01,0.27%,"53,800",-
17-May-19,JUB,Jubilee Holdings Ltd,240,400,405,410,406.5,410,-3.5,0.85%,"7,500",-
17-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.45,14.9,14.65,14.7,-0.05,0.34%,"107,400",3.66
17-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.12,9.6,9.4,9.38,0.02,0.21%,"28,900",-
17-May-19,SLAM,Sanlam Kenya Plc,13.5,20.5,18.9,18.9,18.9,18.95,-0.05,0.26%,400,-
20-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.1,9,8.2,8.5,-0.3,3.53%,"25,300",-
20-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.65,3.7,3.67,3.75,-0.08,2.13%,"11,400",-
20-May-19,JUB,Jubilee Holdings Ltd,225,381,406.5,406.5,406.5,406.5,-,-,-,-
20-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.45,14.95,14.7,14.65,0.05,0.34%,"452,700",3.68
20-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.4,9.5,9.46,9.4,0.06,0.64%,"38,400",-
20-May-19,SLAM,Sanlam Kenya Plc,13,20,18.9,18.9,18.9,18.9,-,-,-,-
21-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.3,8.5,8.46,8.2,0.26,3.17%,"104,800",-
21-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.6,3.7,3.63,3.67,-0.04,1.09%,"175,300",-
21-May-19,JUB,Jubilee Holdings Ltd,225,380,405,405,405,406.5,-1.5,0.37%,"1,500",-
21-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.05,14.65,14.5,14.7,-0.2,1.36%,"68,900",3.63
21-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.46,9.46,9.46,9.46,-,-,-,-
21-May-19,SLAM,Sanlam Kenya Plc,12.8,19.55,17.3,19.2,18.85,18.9,-0.05,0.26%,"1,800",-
22-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,8.9,8.52,8.46,0.06,0.71%,"20,500",-
22-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.6,3.7,3.64,3.63,0.01,0.28%,"401,600",-
22-May-19,JUB,Jubilee Holdings Ltd,225,381,405,405,405,405,-,-,-,-
22-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.05,14.6,14.4,14.5,-0.1,0.69%,"1,054,400",3.6
22-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,9.5,10,9.58,9.46,0.12,1.27%,"1,800",-
22-May-19,SLAM,Sanlam Kenya Plc,13,20,18.85,18.85,18.85,18.85,-,-,-,-
23-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,9,8.48,8.52,-0.04,0.47%,"25,800",-
23-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.57,3.74,3.62,3.64,-0.02,0.55%,"32,700",-
23-May-19,JUB,Jubilee Holdings Ltd,225,380,401,401,401,405,-4,0.99%,100,-
23-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.05,14.4,14.25,14.4,-0.15,1.04%,"152,800",3.56
23-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,10,10,9.58,0.42,4.38%,"1,500",-
23-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.85,18.85,18.85,18.85,-,-,-,-
24-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.5,9,8.6,8.48,0.12,1.42%,"26,700",-
24-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.73,3.53,3.62,-0.09,2.49%,"53,000",-
24-May-19,JUB,Jubilee Holdings Ltd,225,380,401,401,401,401,-,-,-,-
24-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.1,14.3,14.15,14.25,-0.1,0.70%,"276,100",3.54
24-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,10.4,10.4,10,0.4,4.00%,"12,600",-
24-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.85,18.85,18.85,18.85,-,-,-,-
27-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,8.6,8.48,8.6,-0.12,1.40%,"24,700",-
27-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.74,3.66,3.53,0.13,3.68%,"51,600",-
27-May-19,JUB,Jubilee Holdings Ltd,225,380,401,401,401,401,-,-,-,-
27-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.15,14.4,14.35,14.15,0.2,1.41%,"123,000",3.59
27-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.4,10.4,10.4,10.4,-,-,300,-
27-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.5,18.85,18.65,18.85,-0.2,1.06%,200,-
28-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.48,8.6,8.52,8.48,0.04,0.47%,"42,300",-
28-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.55,3.65,3.59,3.66,-0.07,1.91%,"30,000",-
28-May-19,JUB,Jubilee Holdings Ltd,225,380.5,401,401,401,401,-,-,-,-
28-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14,14.4,14.1,14.35,-0.25,1.74%,"71,300",3.53
28-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.4,11.4,11.4,10.4,1,9.62%,300,-
28-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,18.65,-0.65,3.49%,"3,600",-
29-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,8.88,8.52,8.52,-,-,"3,300",-
29-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.56,3.65,3.63,3.59,0.04,1.11%,"32,000",-
29-May-19,JUB,Jubilee Holdings Ltd,225,380,401,401,401,401,-,-,-,-
29-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.25,14.4,14.35,14.1,0.25,1.77%,"16,600",3.59
29-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.55,11.35,11.2,11.4,-0.2,1.75%,"1,400",-
29-May-19,SLAM,Sanlam Kenya Plc,12.8,19.55,18,18,18,18,-,-,"5,000",-
30-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,8.52,8.48,8.52,-0.04,0.47%,"134,600",-
30-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.7,3.56,3.63,-0.07,1.93%,"129,600",-
30-May-19,JUB,Jubilee Holdings Ltd,225,380.5,400,400,400,401,-1,0.25%,"1,100",-
30-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.3,14.7,14.4,14.35,0.05,0.35%,"86,400",3.6
30-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.2,11.4,11.2,11.2,-,-,"4,000",-
30-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18,18,18,18,-,-,"1,100",-
31-May-19,BRIT,Britam Holdings Plc,5.7,10.65,8.46,8.9,8.5,8.48,0.02,0.24%,"18,400",-
31-May-19,CIC,CIC Insurance Group Ltd,2,3.65,3.41,3.7,3.52,3.56,-0.04,1.12%,"92,800",-
31-May-19,JUB,Jubilee Holdings Ltd,225,380.5,395,397,395.75,400,-4.25,1.06%,600,-
31-May-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.2,14.55,14.35,14.4,-0.05,0.35%,"249,700",3.59
31-May-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.35,11.4,11.35,11.2,0.15,1.34%,300,-
31-May-19,SLAM,Sanlam Kenya Plc,12.8,20,18.2,19.8,19.65,18,1.65,9.17%,"10,500",-
03-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.4,8.5,8.4,8.5,-0.1,1.18%,"184,600",-
03-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.62,3.5,3.52,-0.02,0.57%,"57,200",-
03-Jun-19,JUB,Jubilee Holdings Ltd,225,380,395.75,395.75,395.75,395.75,-,-,-,-
03-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.5,14.9,14.7,14.35,0.35,2.44%,"34,900",3.68
03-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.55,11.35,11.05,11.35,-0.3,2.64%,"7,900",-
03-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,19.65,19.65,19.65,19.65,-,-,-,-
04-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.4,8.5,8.4,8.4,-,-,"4,300",-
04-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.52,3.7,3.59,3.5,0.09,2.57%,"48,500",-
04-Jun-19,JUB,Jubilee Holdings Ltd,225,380.5,395,395,395,395.75,-0.75,0.19%,200,-
04-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.5,14.75,14.65,14.7,-0.05,0.34%,"73,300",3.66
04-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.2,11.35,11.25,11.05,0.2,1.81%,600,-
04-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,19.65,19.65,19.65,19.65,-,-,-,-
06-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.4,8.5,8.5,8.4,0.1,1.19%,"15,000",-
06-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.7,3.56,3.59,-0.03,0.84%,"141,300",-
06-Jun-19,JUB,Jubilee Holdings Ltd,225,380,395,395,395,395,-,-,-,-
06-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.4,14.65,14.5,14.65,-0.15,1.02%,"237,100",3.63
06-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.25,11.35,11.35,11.25,0.1,0.89%,"9,300",-
06-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,19.65,19.65,19.65,19.65,-,-,-,-
07-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.16,8.5,8.32,8.5,-0.18,2.12%,"9,600",-
07-Jun-19,CIC,CIC Insurance Group Ltd,2,3.7,3.7,3.7,3.7,3.56,0.14,3.93%,"32,900",-
07-Jun-19,JUB,Jubilee Holdings Ltd,240,400,395,395,395,395,-,-,-,-
07-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.3,14.45,14.35,14.5,-0.15,1.03%,"126,800",3.59
07-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,11.2,11.4,11.3,11.35,-0.05,0.44%,"7,000",-
07-Jun-19,SLAM,Sanlam Kenya Plc,13.5,20.5,21,21,21,19.65,1.35,6.87%,100,-
10-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.4,8.22,8.32,-0.1,1.20%,"15,700",-
10-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.6,3.7,3.69,3.7,-0.01,0.27%,"147,700",-
10-Jun-19,JUB,Jubilee Holdings Ltd,225,380,366,366,366,395,-29,7.34%,100,-
10-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.3,14.9,14.45,14.35,0.1,0.70%,"69,300",3.61
10-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.2,11,10.9,11.3,-0.4,3.54%,"4,200",-
10-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,20.5,21,20.85,21,-0.15,0.71%,400,-
11-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.32,8.28,8.22,0.06,0.73%,"18,200",-
11-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.85,3.66,3.69,-0.03,0.81%,"304,800",-
11-Jun-19,JUB,Jubilee Holdings Ltd,225,380,390,390,390,366,24,6.56%,600,-
11-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.3,14.85,14.5,14.45,0.05,0.35%,"146,100",3.63
11-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10,10.9,10.45,10.9,-0.45,4.13%,"5,300",-
11-Jun-19,SLAM,Sanlam Kenya Plc,12.8,19.55,20.85,20.85,20.85,20.85,-,-,-,-
12-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.2,8.32,8.28,8.28,-,-,"29,800",-
12-Jun-19,CIC,CIC Insurance Group Ltd,2,3.65,3.5,3.7,3.67,3.66,0.01,0.27%,"422,300",-
12-Jun-19,JUB,Jubilee Holdings Ltd,225,380.5,390,410,409.75,390,19.75,5.06%,"1,383,400",-
12-Jun-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.45,14.9,14.7,14.5,0.2,1.38%,"80,900",3.68
12-Jun-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.25,10.8,10.5,10.45,0.05,0.48%,200,-
12-Jun-19,SLAM,Sanlam Kenya Plc,12.8,20,22.9,22.9,22.9,20.85,2.05,9.83%,100,-
13-Jun-19,BRIT,Britam Holdings Plc,5.7,10.65,8.12,8.48,8.24,8.28,-0.04,0.48%,"3,700",-
